,기준분기코드,상권구분코드명,상권코드,상권코드명,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수
1551,4,골목상권,2110495,북가좌2동주민센터,22,1.0,,,,,,,,
1552,4,전통시장,2130194,용강동 상점가,7,,1.0,,,,,,,
1553,4,골목상권,2110790,대림1동주민센터,16,2.0,,,,,,,,
1554,4,골목상권,2111022,석촌중학교(방이육교),1,,,,,,,,,
1555,4,골목상권,2110608,신월2동주민센터,8,1.0,,,,,,,,
1556,4,골목상권,2110433,공릉역 2번,5,,,,,,,,,
1557,4,골목상권,2110021,성균관대학교,9,,,1.0,,,,,,
1558,4,골목상권,2110019,창덕궁,10,,,,,,,,,
1559,4,골목상권,2110232,동대부고,11,,,,,,,,,
1560,4,전통시장,2130098,회기시장,12,1.0,2.0,,,,,,,
1561,4,골목상권,2110442,화랑대철도공원,2,,,,,,,,,
1562,4,골목상권,2110292,정릉역 2번,12,3.0,1.0,,,,,,,
1563,4,골목상권,2110038,경향신문사,6,2.0,,,,,,,,
1564,4,전통시장,2130184,마포농수산물시장,5,,,,,1.0,,,,
1565,4,골목상권,2110975,매봉역 1번,12,,,,,,,,,
1566,4,전통시장,2130237,박미시장(기능상실),1,1.0,,,,,,,,
1567,4,골목상권,2110008,배화여자대학교(박노수미술관),11,,,1.0,,,,,,
1568,4,전통시장,2130008,종오지하쇼핑센터,2,,,,,,,,,
1569,4,골목상권,2110047,다산성곽길,4,1.0,,,,,,,,
1570,4,골목상권,2110233,중랑역 1번,13,,,,,1.0,,,,
1571,4,전통시장,2130109,묵1동도깨비시장,3,,,,,,,,,
1572,4,골목상권,2110049,장충단 고개,5,,,,,,,,,
1573,4,골목상권,2110107,금호사거리,7,,,,,,,,,
1574,4,골목상권,2110328,상월곡역 3번,5,2.0,,,,,,,,
